big hop whallop	train
lot sweet fruit like apple plum fig grape	train
yeast visible bottle give standard hefeweizen pour swirl bottle	train
smell sweet caramel malt	train
hop see little whack enjoy prevalent malt profile	train
overall	train
high nostril hint potently sweet floral hopiness surface disappear	train
smell bready	train
beautiful orange color ton bit hop	train
fade pretty quickly malty raisin fig	train
mouthfeel smooth little thin body	train
mouthfeel nice	train
smell ridiculously delicious	train
need boldly taste point	train
dark cocoa upfront mild coffee note maltiness	train
pour yield transparent brew good offwhite head large bubble foam	train
well dipas market	train
crisp clean light medium bodied linger bitterness	train
hoppin frog mean dipa monster beer	train
roasty tone finish sour fruitiness	train
mouthfeel proper dark lager	train
light lacing line	train
head lace	train
ale caldera brew not enjoy immensely	train
like phase hop	train
taste start nice blend bitter pine fruit punch overly sweet	train
new arrival west tn area	train
nose fantastic huge whiff cascade mention	train
thick expect oatmeal stout	train
try chance not find go	train
hophead not let word balance scare fix	train
pour golden medium sized white foam	train
drinkability pretty good cascade fan enjoy bit thick taste bonus point trusty friend cold mt	train
initial taste light malt light grain altogether flavor remind toasted grass	train
look good orange pale good lace decent head	train
amberyellow beer plenty carbonation bubble come glass form head white foam	train
smell toast caramel malt fruit alcohol hoppiness	train
enjoy beer aruba year new year break finally write review	train
drink mean drank pour glass	train
flavor pleasant grainy sharp hop bitterness nutty toasty edge	train
warm pallet adjust taste like mineral water	train
smell blackberry raspberry blueberry mango watermelon doughy think	train
aroma pleasant delectable lemongrass nuance strengthen glass	train
fairly light beer good mouthfeel refreshing especially savannah heat	train
new brewery go lot fan	train
juicy hop big grapefruit rind orange hint spice	train
smell strongly caramel	train
leave	train
review note	train
consume bar call tin st	train
definitely amber pour great clarity head	train
taste watery write home	train
md light medium body	train
leave idea hop merely mash vat	train
pour amber nice finger size white head good head retention solid lace nice look	train
day drink literally feel destroy	train
taste bottle july well end jun	train
overall fairly logical progression hoppin heaven slightly bolder hop	train
expect taste bud cringe touch triple hop ipa not overwhelm	train
drinkable	train
pretty good	train
mouthfeel light body prickly carbonation	train
soft note apple pear currant	train
not balanced mean tasty	train
leaf sting pleasant aftertaste throat	train
citru	train
tasty enjoyable beer drinkable good bar girl stare gut	train
dry piney	train
not want heavily flavor thick beer	train
matter swallow dry help reach sip	train
aroma pleasantly hoppy	train
nice resiny feel overall	train
slight bubble heavy	train
hop forward extremely balanced	train
roasty bit flat ok style doubt normal bottle like porter	train
mouthfeel medium body soft carbonation	train
long last mild bittersweet aftertaste roasted malt smoke sweet wood end	train
bubble hardly	train
bad	train
extremely active carbonation	train
nice lacing go glass	train
good malt presence kind raw grain feel	train
interesting aftertaste similar grass	train
small tinge booze expect brew	train
expect beer pour nice clear goldenyellow color brightwhite head	train
worth buy suck	train
great beer	train
beer honestly not worth pay bomber	train
taste outstanding	train
notch ipa pale ale offer caldera	train
spicy hop hint citrus open	train
take tour isle week april happen beer dine	train
medium body low carbonation hand pump beer silky smooth	train
light citrus tropical fruit balanced malt profile bring light caramel toast bread	train
unfortunately lack flavor aroma	train
like hop chunk	train
overall good	train
know ba lime taste well	train
highly drinkable	train
remain ring tiny bead	train
dipa seek especially bottle	train
nice blow away nice	train
wait minute beer excite finally taste brew	train
come nice tap cloudy honey gold color head half inch	train
easily session able thoroughly enjoy afternoon	train
light amber golden color semicloudy high carbonation	train
toffee vanilla whiskey lot oak coconut fruit flavor belgian yeast	train
average drinkability thirst	train
toffee caramel term malt character bit chalkiness	train
sip blast chocolate roasted coffee follow linger vanilla molassa flavor	train
help	train
nicely balanced beer good pil	train
watery thin fizzy	train
presentation package ounce brown glass bottle flip stopper serve pilsener glass	train
little yeast obviously clean taste beer	train
light overall flavor	train
smell beer smell like campfire bottle remind burn oak chip smoke salmon	train
overall disappointment especially bomber	train
pour glow orange head	train
wish cuz feel belong	train
look pretty good	train
citrus flavor come lemon zest	train
not dark appearance	train
like	train
ok retention	train
small cap white cover sit moment leave pretty bare	train
lace poorly little retention	train
bitterness skunk taste euro macro far complex island beer choice	train
head lace result appearance like beer	train
leaf huge wall thick lacing	train
flavorful helle bock germany water comparison	train
hop fade bit midway sip flavor profile sweeten hint mildly sweet toffee	train
roast malt flavor meld coffee bean hop mild bitterness balance	train
easy drinking	train
mf pretty smooth chewyness excellent carbonation balance	train
beer average drinkability	train
dark chestnut color mohogany	train
redamber cloudy liquid light brown head	train
nose orange citrus aroma touch pine	train
mouth medium bodied play heavy definately palate buster	train
high heat brush mf score notch ball	train
little head reduce small pool sit center ring white edge	train
strange chemical quality particularly enjoyable	train
decent head especially growler	train
slight chill haze exist carbonation lively	train
nice citrusy grapefruit aroma mix earthy floral character touch pine	train
believe new regualr release sea	train
hoppy light taste malt flavor	train
nice grain fresh cut grass	train
farily light moderate abv	train
thing note slightly metallic character appear finish disappear brew warm little	train
aroma pleasant	train
refreshing	train
deep gold body multiple stream small bubble rise surface	train
taste similarly pale ale	train
pour ayinger glass	train
actually	train
finish start big grapefruit burst carry manageable bitterness build control finish dry right	train
review	train
coffee dark chocolate heavily roast malt hint anise taste	train
slightly floral citrusy	train
rotten vegetable smell	train
nose citrus citrus rind balance malt touch sweet grapefruit	train
middle road balance sweet vanilla orange	train
recommend drink cellar temp well warm	train
strong wheat cereal grain taste fade flavor banana citrus lemon taste not pick smell	train
hint spice note	train
completely smooth incredibly drinkable	train
provide	train
sure pick	train
ha time count well	train
taste sort difficult describe like abrasive sort character black ipa begin stage move chocolate bitterness	train
nice citrusy hop nose clean smell	train
boris shit beer	train
carbonation okay	train
pour tap pint glass festival pdx	train
smoke woodiness	train
water obnoxious beer taste hard drink	train
definitely good summer beer	train
tspicy citrus hop tropical fruit note	train
drink bitterness start linger leave antiseptic taste mouth hint maltiness continue come	train
seemingly steady diet american macro lager nice smell decent way glass	train
tongue love try hot wing	train
hop come middle roasted note drift end	train
beer fantastic easy drinker great hot day	train
overall impression average beer website large version ipa slightly average	train
thumb risky brew	train
beer hollow fulfill taste	train
slight touch soapiness	train
tap silver line tap handle tulip glass	train
taste simple weak	train
amber pale try not thrilling not way expectation ipa	train
light malt fairly aggressively hop bitter	train
haze blonde real head film	train
easy drinking flavor true hop lover delight	train
taste pretty nose lead believe	train
bubbly somewhat medium style body light category	train
drinkable	train
nose hop citrus piney touch caramel malt kick	train
oz	train
pour imperial pint glass light copperamber body foamy beige cap pretty strong lacing	train
say impressed seemingly innocuous beer	train
not date bottle	train
dark roast malt accompany dark chocolate hint coffee	train
extremely pedestrian	train
friend bring growler recommend place	train
vanilla spicy note little odd	train
reason malt normally limited quantity be not normal beer	train
crisp watery	train
good bock worth try	train
moment brown sugar drinking	train
strangely smell pumpkin	train
definitely recommend	train
hint salt	train
moderate alcohol big taste	train
le moderate drinkability reason try like	train
think smell beer lemon pine sol	train
little touch tropical fruit mix lead bready finish clean whistle	train
overly carbonate flavor drinkable	train
flavor mainly bitter hoppy	train
pour pint glass	train
level alcohol little sweetness beer	train
beer connoisseur decent cheap lager	train
pour sniffer thank	train
definitely taste	train
crisp whiskey overtone hint vanilla	train
taste hop forward pretty balanced ton hop flavor bitterness decent malt backbone hold	train
easy drinking beer	train
drinkable beer	train
overall think close great beer miss bit balance	train
malty note present	train
nice bitterness grassy zesty taste	train
dry finish short live	train
fruity belgian yeast ester	train
bread roast tone linger briefly tongue	train
aromatic lace dank tangerine pine caramel grapefruit	train
carbonation bit high honestly well beer style	train
overall impression remind ton ale mucho	train
yummy completely worthwhile	train
raspberry ale pour cloudy reddish amber color creamy light tan foam persist clung inside glass clump leave bit lace	train
look great	train
warm sweet carameltoffee note appear background	train
aftertaste	train
good	train
taste banana citrus yeast bready malt spice	train
tulip ounce spare	train
almond skin finish	train
nice beer intend buy	train
stray bit english tradition not america	train
actually think modest single ipa	train
hop aroma low obscure high diacetyl level	train
palate likewise dank goodness hint orange zest grapefruit woodyearthy element contribution hardy hearty	train
bomber pour clear straw yellow body small vanilla head quickly drop scatter lacing	train
light bodied crispness beer drinkable	train
course thick	train
earthy note bittersweet chocolate roasted malt smoke dry caramel	train
fairly clean simple taste fairly dry finish	train
american barleywine	train
drink like standard stout imperial	train
thank extra cheer jon	train
brown sugar sweetness	train
share	train
note drink like jd	train
instead get hop citrus earthy aroma common ipa	train
actually good dipa	train
colour pale brown liquid clear	train
beer pour murky copper color inch head dissipate leaf sticky lacing	train
easy drink enjoyable	train
bit metallic aftertaste kind like penny mouth	train
big sweet malt greet nose right away	train
good carbonation style	train
pour come dark brown chocolate look head finger worth	train
taste dry crisp little sickening pretty bland	train
head huge towering finger dense offwhite goodness take good settle	train
extremely tiny moderate pace carbonation	train
appearance free pour yield inch white head dissipate quickly leave tight ring lacing	train
good carbonation slick finish	train
ale pour deep brownblack slightly creamy tan head	train
not	train
fairly good head retention nice lacing	train
pour redorange minimal white head	train
apparently pretty pricey justify	train
barely pick note licorice	train
lot smoothness smooth	train
worth try tick growler	train
mouthfeel mediumfull body pert carbonation warm	train
small measure clove phenol appear aroma	train
beer overly sweet way	train
nose lot caramel note meld nicely light bourbon aroma	train
somewhat low carbonation resemble nitro beer	train
ala feel time little substance true grit	train
rusty brown colour thick last tan head good lace	train
overall mediocre hefeweizen maybe bad american wheat beer	train
dry finish red	train
pour slightly hazy dark orange finger cream color head drop quarter inch sporadically leave clump lace	train
ve buttery beer bad	train
boldly bitter strong purport abv remain relatively drinkable	train
not find drinkable	train
love slight variation usual pacific nw flavor profile german hop provide	train
not chore finish fact probably	train
not extreme flavor right	train
course not stand good craft brew good beer style well light beer	train
reason dennis miller ad	train
pour bit snifter	train
maybe ruby highlight	train
excellent beer	train
thank hook bottle tom joe	train
fine offering brewery	train
definite try opportunity	train
not think ill buying enjoy	train
nose light grassy citrusy hop come backend	train
not believe ibu state definitely present malt	train
brew pour dark brown copperish color decent tan head quickly disapate	train
somewhat nutty character come amalgam give lovely blend wish accentuate additional hop fragrance	train
definately intense strong ale ill admit sucker caldera	train
medium bodied rich chocolate nutty flavor	train
aroma green heavy grapefruit peel medicinal aspirin bottle like acidity go herbal grassy pine cone floral wildflower roll	train
light body figure crisp dry mouthfeel barely	train
pour toast grain color soapy white head clingy lacing	train
musty smell	train
mouth crisp bit zip high carb	train
mouthfeel surprisingly thin watery	train
stand nose	train
definitely recommend	train
mouthfeel light watery	train
mild citrus peel finish	train
presentation oz	train
mouthfeel light bitterness medium body alcohol find	train
juicy oily hop flavor probably hoppiest beer taste	train
oh	train
special	train
db price surprising massive stout day	train
menu feature belgian curacao bitter orange peel coriander	train
cold thick syrupy viscous sweet alcohol burn	train
taste hoppy course detect tiny hint citrus follow nice grassy piney taste	train
kind spice kind hop	train
middle nutty beer finish semisweet punch piney hop	train
fantastic addition asheville scene	train
smell like clove shortbread cake	train
little bit wheat maybe citrus mixture hop hoppy	train
beer actually nice thinnish drinkable beer	train
abv	train
slight presence hop	train
mouthfeel blah like taste hop evidence comfortably beverage rest mouth	train
pour brown oz	train
bland aftertaste remind	train
tropical fruit mango grape fruit citrus note sweetness sugary sweet malt	train
pour effervescent amber finger fluffed cream color head	train
love hopbombs ridiculous	train
fan porter stout enjoy drink	train
yeah	train
carbonation medium beer somewhat thin	train
attractive amber tulip glass nice head lacing	train
retention excellent leave thick sheet foam duration drink	train
detect mainly random assortment grain touch grain alcohol spice thing	train
wish try rosemary version	train
smell trouble begin	train
keep wonder beer want smell taste bad luck	train
smell hop deep rich complex quickly surpass good malty base ale	train
leave sticky lacing glass	train
awesome head retention average lacing	train
pour appetize clear amber golden fairly thick frothy offwhite head	train
love ipa	train
excellent example aipa	train
pour nice bright orange sparkle sun light outside head little lacing	train
give fact think brewer great job able taste	train
overall solid boris good	train
balance pretty good hop win ipa	train
huge head overflow oz glass	train
reminiscent kuhnhenns well brew ve year	train
label particularly attention enrich yeast family brewery translate bottleconditione beer way	train
got past label	train
belgian inspire kitchen sink strong ale	train
mouthfeel pretty touch thin	train
pale golden color white head quickly vanish	train
lace nice end glass find exact level beer originally pour	train
interesting	train
little lacing	train
big hop presence think chocolate cover orange nature	train
beer medium mouthfeel slight watery texture	train
definitely taste like miss flavor not	train
drinkable yep	train
finish turn little herbal hop come nail polish like alcohol astringency come grainy bitterness	train
unappeale aroma	train
note maybe brown ale fan beer underwhelme	train
flavor begin characteristic pick nose add	train
problem alcohol content	train
georgia honey bock know well	train
tastebud thick resin feel like suck hop cone	train
tad floral	train
buy cause bottle caldera ve see guess	train
thank oatmeal	train
coffee bean toffee caramel malt	train
note great drinkable beer flavor	train
great porter cask	train
thick creamy mouthfeel ve ipa hear brewmaster ton malt hoppin frog brew evident	train
classify esb english ipa	train
bitter hop present add touch grassiness	train
aroma faint smell malt	train
hoppy mask mildly solvent alcohol	train
super hazy burn orange color instead	train
way	train
alcohol	train
taste exceptional	train
finish hot suddenly husky voice	train
turnover ferocious suspect long	train
nondescript hop nondescript malt	train
recommend drink red brewpub	train
average	train
appearance look good color heavy definitely dissipate not look carbonate	train
plain style not hear improve	train
sip mouthfeel stun	train
sure guess cascade hop	train
complex bouquet	train
taste overpower hop	train
great retention goopy lace clung glass	train
like murky dark honey top subdue head scream load malt hop	train
lot hop action smell taste	train
mouthfeel drinkability dig mouthfeel beer	train
thick viscous bit sludgy	train
hop character nice especially aroma lot fruit pine bit earthy	train
straw yellow clear bottle	train
pretty easily	train
aroma comprise malt piney hop marijuana	train
draft sample winterf	train
currently offer beer draft plan start can come month	train
taste bready malty nice blend hop character range pineapple grapefruitcitrus faint pine	train
yeasty trademark czech aroma light skunkiness gentle hop odor	train
surprised flavor profile brew offer heady doughy singing clear maltsand ultimately refreshing	train
malt sweet caramel hop	train
banana come especially warm	train
pour hazy orangeamber thin white haze	train
overall good solid simple beer	train
clean refreshing scent expect	train
overall beer brew leave want well beer	train
sweet malt sure	train
look drinkable dipa good hop bite guy	train
reminiscent pilsner apa finger white head head last kinda floated	train
unlike normally carbonate beer nitro pour brown ale accentuate creamy smooth mouthfeel	train
nice malty aroma plenty hop floral grassy	train
want light lager yes time happen amstel excellent choice	train
taste light mild biscuity sweet savoury caramel character give basis decently bitter hop presence	train
milk chocolate	train
smell nice ripe banana aroma	train
bitter strong pine bitterness bit earthy citrus bitterness	train
balanced smooth	train
disappoint	train
good scottish ale	train
brown bomber sam adam pint glass	train
alcohol	train
pour copper color big white head leaf lacing	train
thin aroma crisp little hop	train
thank	train
medium body lot carbonation	train
ton carb center glass feeding foam	train
finish smooth hop bitterness	train
citrus pine resin grassy earthiness	train
nice	train
actually body highlight beer	train
remind chew root result tingly bitter mouthfeel	train
flavor wellrounde invasive palate	train
serve tap horse brass pub portland	train
lot malt nose light yeast	train
ba community come question hear	train
warm toast bready flavor hit palate	train
smell grapefruit orange pith lot pine light caramel malt balance	train
brew absolute good looking stout	train
start big offwhite head fade immediately little layer wispy foam glass	train
amstel light pour bright yellow color rich head	train
overall sweet overwhelming	train
crusher wait	train
light blonde color pretty thin head	train
abw abv	train
definitely hop forward lot malt explore	train
pint	train
grapefruit tangerine assorted citrus hint pine malt	train
not triple ipa concept	train
background caramel malt persist similar way double ipa	train
aroma comprise sweet malt wood smoke meat smoke	train
biscuit honey tiny bit cracker malt hint earth	train
cream barley	train
dark chocolate taste thick viscosity creamy balance thank oatmeal guess	train
not long follow strong slightly sour malt cut hoppiness	train
medium body light carbonation little tickle tongue	train
lotta blueberry pie copious berry mixed	train
slightly spicy bitter end oddly place not explain	train
thank kevin	train
overall complex good tasting	train
medium long finish great balance	train
craft strong ale distinct scottish touch	train
funky nose reminiscent gooey bandaid	train
wonderful aroma	train
oh yeah label amazing	train
pair beer	train
light body crisp fine carbonation	train
intense aversion floatie fine sediment unfortunately beer floatie spade damage perception beer	train
smell smooth pale caramel malt solid floral hop aroma	train
drinkability good like heavy stout ll drink time	train
stop smell stuff	train
realize not good thought old time sake	train
smell pure resiny cannabis ah oregon	train
pour average reddish gold hue light carbonation thin head	train
extremely drinkable not think ve like sort remind	train
aroma fruity pear apple bit earthiness	train
easy	train
hop bitterness end mix slight warming alcohol provide pleasant finish	train
beer smell exactly like lemonade	train
nice lacing	train
caldera pale ale winner great balance hop malt little edge	train
smell highly bitterly hop	train
pineapple particular peach pear	train
pretty mundane appearance	train
aroma intense meaty smokyness	train
not drink review	train
medium body bitterness	train
good mouthfeel nice carbination light body	train
decent retention ok lacing	train
natural smell raw suggest	train
craft beer smoke assert not drown	train
watery grain	train
good	train
appreciate citrusy smell flavor	train
like mid course sorbet palate ale	train
translucency low deep haze permeate liquid	train
mouth feel carbonate overwhelming	train
head retention near nonexistent lacing	train
medium body clean refreshing	train
rich floral hop	train
good brew sampler	train
ontap pacific coast	train
get tap brewery meal	train
recommend relish bitter brew malty beer bitter finish	train
taste mouthfeel toast bread sweet malt chocolate	train
forever mind	train
bubblegum linger strong finish	train
pour perfect deep copper twofinger tan head let perfect thick tight ring lace	train
nice balanced	train
maybe good thing brewpub	train
flavor grapefruit bitter	train
favorite boris ba boris group	train
fermentation character good	train
help reduce formation skunky flavor tell difference amstel light	train
purchase chain grocery store church get plenty welsh bottled beer	train
head small lacing determine	train
mouthfeel exactly double stout	train
caramel nutty pine grass hop	train
complex ill level spicy earthy herb taste like fresh pungent thyme crush palm hand newly toast malt	train
mouthfeel think little thin	train
crisp boring little skunky taste	train
hop upfront potent far power	train
deep booziness linger background	train
deep mahogany color substantial egg shell white head	train
certainly not	train
appearance pour pretty vibrant copper color start finger slightly offwhite head fade pretty thick skim body clear strong carbonation prety curtain lacing hold tight glass	train
medium body bit thin end medium spectrum	train
bitter point harsh definition average	train
drinkability consider taste like bad macro	train
smell spice apple clove	train
carbonate taste fine right drop	train
think ok come blossom	train
pour great deep offbrown color nice initial head bit decent lacing	train
flavor profile replicate nose hoppy bitterness beer	train
aroma grassy citrus hop	train
pour oz	train
lightish medium body	train
beer taste	train
appearance typical ipa light amber colour viscous liquid lot head retention lace not let fool	train
instead pleasant biscuity character dry maltiness subtle pretty impressive term	train
review beeradvocate magazine issue jul	train
blah	train
pretty good	train
somewhat taste like rise petal not prominent pleasing palate	train
pour snifter grand opening tap room	train
taste clean refreshing tone malt lightly toast cereal grain peanut like flavor herbal grassy hop finish	train
naturally lightbodie malt small short dry finish	train
abw abv	train
md pretty balanced mouthfeel go soft flavour develop beer warm bit	train
like mention not sure like	train
great session brew ideal warm day	train
good lacing	train
taste lot like smell	train
heavy light body well carb appearance lead believe	train
winner macro smackdown crown largely lack competition wear crown	train
basic pilsner look	train
great humongous beer	train
mild lacing develop	train
finish heavy roast malt dry hop bitterness	train
pour clear dark brown light tan head recede	train
maintain decent lacing	train
simple hophead	train
hazy amber color	train
classic abv	train
little bit head form eventually settle slowly	train
initial sip offer deep flavor aroma lead expect	train
thirsty friend definitely welcome finish bomber	train
hop double ipa want	train
malt profile	train
mouthfeel astringent cure sore throat	train
hop taste	train
characteristic water	train
taste like delicious candy	train
sickly sweet bother long beer good	train
shoot dryness sharp bittering hop cause bite go past throat	train
taste nice burn caramel malt nice pine hop backbone bit alcohol presence	train
intense smoke beer ve come far	train
actually ok aroma	train
flavor come warm	train
medium mouthfeel plenty carbonation delicious burst hop	train
serve lime	train
flavor mix coffee follow bit bitterness finish	train
color typical ambergold head	train
perfect dipa	train
huge sticky fresh hop load candy coat sugar	train
yearn overall	train
hop aroma	train
overall bad	train
smell like nice pineycitrus combination hop strong malt backbone caramel butterscotch	train
pour deep crimson fingerthick tan head recede patchy disk leave lace glass	train
register hophead not deduct point	train
flavor bitterness back pleasant fruitiness touch malt	train
slight sour note definite orange like character	train
condition solid cold flat dark milky tea appearance certainly demonstrate	train
hop fresh flavor chart plenty juicy grapefruit orange back caramel malt balance hop forward	train
taste drinking garden	train
little pricey	train
low carbonation work beer allow expressive flavor	train
little head carbonation level ok	train
retention good expect beer big short ring lacing leave	train
drink solid offering	train
shit	train
typical hf label frog hold mug logo look piss	train
good aipa	train
good dark lager going limb declare euro dark lager prof wrong	train
beer beer label brewery close reliable source new company set brew beer isle brewery bottle hand guess wide follow flagship beer	train
problem finish growler today	train
thick undercarbonated mouthfeel	train
astringency bitterness fight battle royal mouth lucky row seat	train
average retention average lacing	train
taste odd hop bite mix weird sweetness come oat malt	train
taste nose suggest brash ballsy hop experience	train
overall favorite beer collaboration pack defiantly like hand single bottle sit age	train
smell euro lager smell le skunky	train
noticeable diacetyl flavor think work alright right threshold	train
nice carbonation	train
char hold check compliment sweet flavor carry end	train
beer start promise nice amber glow moderate head	train
steep roast malt oatmeal nose intense impressive	train
damn wake drink bad boy couple brew mother brew pack damn punch	train
pour bottle snifter	train
dig label art like hoppin frog	train
crisp grainy	train
finish clean	train
not bother pour glass not give not think beer need	train
pour mahogany color rich tan head	train
green bitterness stay palate long time	train
smell combination nice grain hop	train
alcohol notice taste slight warming finish present	train
lace stay nicely	train
nearly pitch black color thin lace good retention	train
indicative cheap beer find area american truly jealous country	train
vey	train
pour clouded dark tan finger bubbly fluffy white head	train
not big brewer away skunkiness	train
drinkability drink couple probably night	train
good stuff	train
mouthfeel interestingly thick little	train
abv reasonable taste feel alcohol finish	train
body medium smooth creamy nitrogen carbonation	train
smell citrus hop lead charge nose	train
medium thick body creamy medium carbonation	train
pricey bottle	train
call meet maker barley wine style ale brewery rich deep bronze define finger white head hold caramel hop malt tone palate dark fruitand caramel malt main bit leather alcohol come slight piney hop flavor come beer english style malt flavor go	train
earthy peat smokey like	train
sampler brew clear amber color minimal offwhite head	train
glass tap moon river brewing	train
drink easy style abv solid dipa	train
hop bitterness hit middle pallet pine citrus note touch outer pallet	train
fruity ipa think orange peel	train
smooth medium body	train
look like apple cider little head	train
sure actually different beer regular version list ill review	train
hard discern malt lie hop	train
spicy molasse flavor	train
glad readily available like stock cellar	train
hop come end aftertaste	train
outlandish mouthfeel wise	train
yellow color light taste	train
entirely smooth	train
flavor honey touch corn sweet malt little grass buttery background beer	train
incredibly scented beer	train
pour pint glass	train
great ri well ve recently	train
serve sampler tray	train
white head	train
surprisingly good probably good traditional bock	train
pour nice hazy amber color thumb size head forever	train
grain slight malt	train
worth	train
clue lucky getting thing like lately	train
okay pilsener not hard able match drink germany	train
right new kiwi brewery town pay homage classic	train
superfine bubble rich head	train
go try determine exactly say try focus	train
overall carbonated alcohol water	train
pretty straight forward ipa bitter hop main focus sweetness smooth	train
pour pint glass	train
pour head cloudy yellow body	train
smell aroma completely absent	train
wellbalance highly drinkable enjoyable brew	train
purchase hoppin frog today figure drink today	train
malt character heavy hearty provide good balance	train
drinkable like flavor water drinkable	train
worth dream viable option depend option	train
light medium bodied crisp edge	train
drink night long night month tired	train
hard judge smell people smoke	train
suggest try neighborhood	train
emphasize awful flavor	train
frustrating travel mile sample beer close source possible bad pour	train
big nose citrus tropical fruit jump	train
not regret pick probably will not purchase	train
follow nose	train
sup hop bomb	train
oakiness middle	train
extremely drinkable pale definitely buy	train
mouthfeel nice wellcarbonate prickly mouthfeel	train
great beer	train
hope someday find	train
appearance tap believe nitrotap beer pour light brown color	train
fullbodie	train
smell light somewhat sweet malt aroma	train
expect special release yeastie boy	train
aroma bbq smoke pork sweet malt touch chocolate	train
excellent sheeting lot stick	train
craft	train
overall drinkable brew need little tweaking	train
slight note wet cardboard	train
ok pnw ipa	train
big malty bittersweet kiss hop bit cinnamon rounded beer	train
pour smooth moderate carbonation	train
fizzy thin body whatsoever	train
drinkability sip savor	train
pretty boring beer	train
typical dark color excellent head thick lacing	train
zesty tangy hop	train
crisp finish	train
time pay attention mouthfeel initially force try come term universe carbonated islay whisky exist	train
kid bottle say intense smoke flavor	train
not enjoy smell	train
end harsh taste	train
enjoy damm good beer commercial	train
low carbonation	train
leaf dry feeling mouth	train
light adequately hazy yellow medium head	train
notch average beer	train
flavor linger time	train
true form aroma citrus grapefruit hop hint orange peel	train
red	train
slight sweet smell underneath	train
lot strong piny citric grapefruit note	train
good tropical fruit flavour back moderate malt backbone	train
pour pint glass	train
drinkable pale not tasty	train
follow bitter roast malt espresso	train
sweet caramel malt slight toffee addition	train
prominent chocolate roast malt coffee aroma flavor	train
pour dark little head lacing	train
good session drinker	train
thank hoppin frog	train
nice copper color decent head	train
malt profile lean little bit dry chocolate mix dry burn grain little rougher aroma flavor	train
beer apology hop bomb	train
mouthfeel beer little body bite dry	train
hey want amstel light bar craft brew corporate product	train
good mouthfeel medium bodied good aftertaste	train
light body mediumhigh carbonation	train
abv	train
not destroy job	train
sharp feel run middle bring hop tongue oily slickness combine extremely hide alcohol character surprisingly easy sipper massive size	train
buy macro sixer	train
note close drain pour ve	train
aroma noticeably different barrelaged boris	train
bad beer ve definitely well belgian style ale bad	train
constant stream bubble	train
container type bottle	train
sourness understate present	train
hoppin frog ipa pour deep orangeamber color thick fluffy offwhite head feature big burst center	train
kind taste like watery wine	train
aftertaste okay longlaste	train
easily down generally delicious issue	train
try ipa hand sculpin racer hop stoopid favorite	train
nose sweet orange caramel aroma mix slight breadiness	train
thank guy	train
og low ibu	train
slight hint peaty smoke	train
dark amber color slightly cloudy finger head stick leave thick lace cling glass	train
healthy dose chocolate roast malt note	train
good lacing glass	train
bit gas drinking	train
love mouthfeel beer	train
mouthfeel dry crisp creaminess	train
tiny lace follow beer sip slide right glass	train
beer intensely hoppy palate excellent example style good dennis brew far	train
chocolate burn note residual sweetness	train
warm tobacco licorice quality come	train
extremely water light feel	train
smell yeast slight acidity hint hop	train
soft caramel sweet cracker	train
balance	train
boris crank notch	train
bit unpleasant actually middle	train
complexity anomaly snifter year age temper smooth contour	train
smell like hoppi beer ipa	train
interesting	train
dark brown black body small white head	train
medium bodied fluffy	train
caldera	train
malt caramel cracker	train
extremely easy drink brew great example use fruit beer	train
golden amber white collar film pour stick	train
good stout	train
wrong	train
pour cloud orange inch head deposit sheet dusty lace	train
bottle thank	train
let draw	train
impressed rating bit inflate	train
excited not turn offer	train
hint dark chocolate coffee	train
definitely recommend try	train
basically tasteless biting carbonation	train
little lemony citrus hop taste follow strong smoky malt backbone	train
light bodied medium carbonated beer	train
medium body	train
ill recommend extreme hophead	train
heavy duty amarillo hop nice floral aroma taste	train
smooth clean drink	train
definite cooked vegetable flavor apparent unfortunately	train
bread caramel malt present	train
bit charcoal despite colour	train
impressive style look like soft drink	train
pour pint glass	train
smell floral expect malty sweetness	train
malt candyish grain get	train
beer drink easy smooth feel lack somewhat carbonation lively	train
hop highly bitter pretty harsh little floral citrus character blend well ambiguous malting	train
head impressive	train
tongue roasted bitterness	train
specific cat piss style probably will not care mental association	train
taste shabby	train
ring white	train
lack flavor	train
say flavor	train
nice amber color aroma fresh floral initial cooler temp	train
brew pour clear straw head lace leave	train
freshness date assume left release early year	train
able find bottle highly recommend try	train
aroma skunky beer tell girlfriend suppose smell like	train
white head rise finger good retention	train
opaque jet black big chocolate creamy head	train
great wee heavy good selection isle brewery	train
mouthfeel extremely light bodied remind phrase beerflavore water guess consistent abv	train
slightly bitter pine dry flat aftertaste	train
weak fizzy grainy note ghost like hop crispness finish	train
pour incredibly pale yellow	train
bottle imperial pint	train
iowa wildflower honey belgian munich malt	train
drinkability good ipa	train
good retention decent lacing	train
try form opinion mean	train
sample beer company	train
probably try thing	train
light caramel back huge bitter grassy hop	train
finish mild alcohol medicine taste mixed dark fruit oak	train
dark rich russian imperial stout	train
flavor start roast dry barley graham cracker sweet malt	train
begin think previous recent like lone star stack rubbish	train
leave sudsy trail lace glass	train
bodied drink couple	train
low alcohol beer tasty easy drink venue kind outdoor festival	train
hoppy yes surprisingly balanced drinkable attribute bottle age	train
doubt beauty	train
sweet	train
pleasant caramel toffee flavor	train
quick sweetness malt largely background	train
nice mellow long bitter aftertaste	train
well brew sampler	train
beer decant sam adam pint glass brilliant copper hue fair head formation fair retention mild lacing	train
taste fruity sweetness heavy malt earth tone	train
smell grainy skunky	train
well brew try	train
